451_Shared,451_C1,451_C11,450_Shared,450_C1,450_C11,449_Shared,449_C1,449_C11
0.279129,,,0.269962,,,0.380682,,
0.274172,,,0.337278,,,0.385027,,
0.221344,,,0.241758,,,0.280423,,
0.186047,,,0.245879,,,0.276139,,
0.246377,,,0.240223,,,0.238532,,
0.275862,,,0.225,,,0.232143,,
0.238095,,,0.284211,,,0.19697,,
0.488789,,,0.352113,,,0.342391,,
0.162791,,,0.322581,,,0.237443,,
0.276042,,,0.190157,,,0.549383,,
0.236742,,,0.566308,,,0.105263,,
0.329317,,,0.093168,,,0.287599,,
0.283951,,,0.284211,,,0.317215,,
0.238636,,,0.259582,,,0.408397,,
0.319527,,,0.386029,,,0.328413,,
0.219178,,,0.288525,,,0.263158,,
0.194631,,,0.235294,,,0.403846,,
0.2149,,,0.398551,,,0.338983,,
0.143875,,,0.25,,,0.214433,,
0.492929,,,0.185804,,,0.25,,
0.273723,,,0.230769,,,0.151261,,
0.233333,,,0.141259,,,0.444944,,
0.270588,,,0.484914,,,0.333333,,
0.236994,,,0.283636,,,0.339483,,
0.306413,,,0.293478,,,0.302326,,
0.193103,,,0.230769,,,0.254237,,
0.276596,,,0.280702,,,0.244989,,
0.21118,,,0.274038,,,0.382716,,
0.51,,,0.40625,,,0.375887,,
0.304762,,,0.340909,,,0.276836,,
0.051546,,,0.267442,,,0.527473,,
0.051948,,,0.514706,,,0.27933,,
0.24026,,,0.259259,,,0.059172,,
0.285714,,,0.040201,,,0.043478,,
0.232143,,,0.068182,,,0.225,,
0.296178,,,0.257576,,,0.1875,,
0.238494,,,0.206897,,,0.27027,,
0.327206,,,0.292135,,,0.380952,,
0.280488,,,0.31746,,,0.262673,,
0.268482,,,0.243781,,,0.330357,,
0.338462,,,0.258216,,,0.272727,,
0.224684,,,0.271845,,,0.255605,,
0.294372,,,0.241026,,,0.383495,,
0.319048,,,0.367876,,,0.227273,,
0.228477,,,0.259516,,,0.331683,,
0.235099,,,0.295652,,,0.33,,
0.185,,,0.335079,,,0.286585,,
0.422222,,,0.233677,,,0.293051,,
0.130435,,,0.236301,,,0.296512,,
0.210526,,,0.277487,,,0.459547,,
0.035413,,,0.439394,,,0.085714,,
0.135325,,,0.053191,,,0.076023,,
0.144907,,,0.131868,,,0.15625,,
0.243094,,,0.026042,,,0.017544,,
0.455224,,,0.144691,,,0.131378,,
0.265957,,,0.145288,,,0.146184,,
0.372796,,,0.321839,,,0.273973,,
0.254808,,,0.456,,,0.554113,,
0.252137,,,0.255556,,,0.356322,,
0.267717,,,0.410256,,,0.5,,
0.162162,,,0.118598,,,0.127273,,
0.236434,,,0.193548,,,0.196382,,
0.219616,,,0.2,,,0.196931,,
0.198864,,,0.261468,,,0.356098,,
0.26045,,,0.24,,,0.236967,,
0.29916,,,0.330189,,,0.28972,,
0.491228,,,0.181818,,,0.119403,,
0.245614,,,0.242152,,,0.248869,,
0.291339,,,0.283784,,,0.298851,,
0.222772,,,0.259259,,,0.281437,,
0.232653,,,0.278932,,,0.30363,,
0.244526,,,0.252033,,,0.302849,,
0.248322,,,0.418301,,,0.453988,,
0.279693,,,0.260116,,,0.27381,,
0.217822,,,0.217822,,,0.337349,,
0.193651,,,0.266272,,,0.287356,,
0.211268,,,0.320513,,,0.253112,,
0.378378,,,0.264151,,,0.30742,,
0.352564,,,0.308642,,,0.259887,,
0.237374,,,0.291022,,,0.301115,,
0.163121,,,0.359551,,,0.256098,,
0.243243,,,0.264706,,,0.29096,,
0.177686,,,0.129032,,,0.108108,,
0.108108,,,0.453333,,,0.430769,,
0.422886,,,0.304598,,,0.292135,,
0.608171,,,0.216667,,,0.244444,,
0.133005,,,0.201681,,,0.165217,,
0.06177,,,0.277778,,,0.318584,,
0.21978,,,0.271318,,,0.273128,,
0.216783,,,0.111888,,,0.06087,,
0.267218,,,0.477419,,,0.505814,,
0.25,,,0.580874,,,0.600964,,
0.224806,,,0.141575,,,0.138614,,
0.237705,,,0.032423,,,0.034072,,
0.25641,,,0.232394,,,0.221374,,
0.601695,,,0.213836,,,0.236318,,
0.271523,,,0.23913,,,0.428571,,
0.490617,,,0.211864,,,0.324786,,
0.337748,,,0.315789,,,0.190476,,
0.303797,,,0.307018,,,0.282051,,
0.284585,,,0.589474,,,0.546512,,
0.046997,,,0.277193,,,0.347826,,
0.264205,,,0.507895,,,0.530504,,
0.254902,,,0.4,,,0.519231,,
0.269091,,,0.378378,,,0.342105,,
0.289474,,,0.259516,,,0.301887,,
0.270073,,,0.036939,,,0.264706,,
0.440367,,,0.236702,,,0.288591,,
0.083333,,,0.338235,,,0.297491,,
0.271127,,,0.312253,,,0.29386,,
0.272189,,,0.266667,,,0.286408,,
0.578947,,,0.289922,,,0.494845,,
0.566964,,,0.441718,,,0.1,,
0.225,,,0.257246,,,0.277372,,
0.273256,,,0.261364,,,0.331492,,
0.238482,,,0.519231,,,0.625,,
0.250535,,,0.514423,,,0.62212,,
0.234828,,,0.327103,,,0.28125,,
0.268145,,,0.325301,,,0.325153,,
0.215909,,,0.232258,,,0.296758,,
0.270161,,,0.277207,,,0.267191,,
0.222222,,,0.232394,,,0.309227,,
0.264901,,,0.356275,,,0.374207,,
0.266667,,,0.29771,,,0.358974,,
0.294118,,,0.282828,,,0.300429,,
0.25,,,0.257143,,,0.257732,,
0.221557,,,0.296,,,0.301754,,
0.387597,,,0.297189,,,0.303887,,
0.05,,,0.295699,,,0.280323,,
0.204545,,,0.255639,,,0.301724,,
0.02122,,,0.337349,,,0.302857,,
0.166667,,,0.388889,,,0.440559,,
0.196809,,,0.061392,,,0.059091,,
0.302041,,,0.171429,,,0.215827,,
0.091743,,,0.016854,,,0.016575,,
0.302419,,,0.21875,,,0.1875,,
0.528926,,,0.21875,,,0.265854,,
0.358974,,,0.295775,,,0.25523,,
0.267606,,,0.084071,,,0.087179,,
0.280374,,,0.254826,,,0.258964,,
0.25,,,0.620192,,,0.597087,,
0.238411,,,0.3,,,0.422222,,
0.242188,,,0.286957,,,0.315217,,
0.242291,,,0.261881,,,0.283753,,
0.283465,,,0.28692,,,0.303318,,
0.311111,,,0.287879,,,0.269784,,
0.22973,,,0.221818,,,0.24186,,
0.233553,,,0.264045,,,0.297143,,
0.283784,,,0.287938,,,0.222222,,
0.303665,,,0.357616,,,0.309677,,
0.201493,,,0.264706,,,0.293333,,
0.188235,,,0.255043,,,0.265096,,
0.245989,,,0.315789,,,0.295082,,
0.486364,,,0.287425,,,0.27027,,
0.307263,,,0.230159,,,0.2,,
0.204348,,,0.134752,,,0.166667,,
0.289256,,,0.29703,,,0.259669,,
0.22439,,,0.470175,,,0.516949,,
0.241259,,,0.435754,,,0.470968,,
0.230769,,,0.174888,,,0.248848,,
0.243697,,,0.25,,,0.275862,,
0.264925,,,0.243781,,,0.351759,,
0.243986,,,0.271062,,,0.289063,,
0.046899,,,0.28692,,,0.334951,,
,,,0.323232,,,0.190476,,
,,,0.214789,,,0.283582,,
,,,0.292,,,0.259109,,
,,,0.043876,,,0.020638,,
