458_Shared,458_C1,458_C11,456_Shared,456_C1,456_C11,459_Shared,459_C1,459_C11
0.25636,0.308642,,0.287066,0.325103,,0.259414,0.384921,
0.245455,0.236842,,0.290566,0.265873,,0.278351,0.280702,
0.300813,0.355422,,0.309774,0.339506,,0.385214,0.326923,
0.293935,0.302521,,0.049942,0.353982,,0.367311,0.378378,
0.047664,0.241379,,0.070983,0.232955,,0.055838,0.293333,
0.070694,0.18541,,0.046856,0.083095,,0.08224,0.129032,
0.047545,0.231293,,0.061684,0.308244,,0.054781,0.296703,
0.052941,0.249084,,0.255738,0.103203,,0.051064,0.117409,
0.306723,0.295556,,0.32971,0.268191,,0.343891,0.281407,
0.323877,0.333333,,0.055046,0.306604,,0.345845,0.362745,
0.013871,0.352273,,0.040365,0.328947,,0.036199,0.222222,
0.012484,0.160714,,0.221122,0.265823,,0.033183,0.266667,
0.217687,0.391753,,0.276243,0.494949,,0.232,0.285714,
0.268817,0.27027,,0.228374,0.347518,,0.274286,0.408088,
0.236515,0.288462,,0.328283,0.325301,,0.24031,0.395522,
0.319018,0.325359,,0.284595,0.345622,,0.362694,0.331461,
0.275325,0.244604,,0.483965,0.236735,,0.342939,0.222672,
0.529412,0.416,,0.28169,0.353075,,0.508475,0.428571,
0.313953,0.316342,,0.322368,0.327532,,0.306667,0.336861,
0.228571,0.213058,,0.319249,0.239067,,0.282443,0.243077,
0.322275,0.247934,,0.331606,0.238095,,0.404145,0.197309,
0.324176,0.252016,,0.375,0.244395,,0.358974,0.252193,
0.335366,0.270718,,0.280374,0.352941,,0.385093,0.335106,
0.298319,0.258741,,0.472843,0.208333,,0.340314,0.299342,
0.525316,0.181518,,0.354839,0.219839,,0.492837,0.203883,
0.254658,0.2,,0.239329,0.176647,,0.302632,0.164659,
0.234628,0.309211,,0.459821,0.334395,,0.233456,0.382239,
0.425214,0.261905,,0.29156,0.239496,,0.463415,0.387097,
0.305747,0.273381,,0.173669,0.300319,,0.315493,0.312925,
0.156772,0.281818,,0.330454,0.338028,,0.176653,0.319328,
0.1,0.073955,,0.359862,0.061947,,0.337237,0.081911,
0.279805,0.309278,,0.321429,0.333333,,0.378151,0.283019,
0.324895,0.394231,,0.145631,0.365385,,0.360515,0.402174,
0.362264,0.175214,,0.27907,0.174419,,0.142562,0.159817,
0.151751,0.203279,,0.333333,0.16,,0.409639,0.172535,
0.337017,0.33945,,0.308475,0.28169,,0.263736,0.367698,
0.228916,0.156522,,0.284595,0.174216,,0.348837,0.15311,
0.369281,0.193662,,0.276151,0.152878,,0.34384,0.142222,
0.273196,0.330667,,0.392523,0.349854,,0.324561,0.4,
0.307692,0.265432,,0.382488,0.343558,,0.35,0.327044,
0.237354,0.315493,,0.539604,0.297904,,0.352041,0.337727,
0.228346,0.312169,,0.365,0.321739,,0.562842,0.339506,
0.516304,0.146154,,0.295775,0.091667,,0.291209,0.175439,
0.307339,0.290909,,0.286195,0.294643,,0.34555,0.376147,
0.288136,0.321168,,0.330645,0.29078,,0.283262,0.330709,
0.183099,0.363636,,0.299578,0.295918,,0.265957,0.349398,
0.288,0.334112,,0.376238,0.368778,,0.419355,0.364742,
0.285156,0.455598,,0.376238,0.518272,,0.348315,0.523364,
0.317073,0.017094,,0.32287,0.47486,,0.354286,0.529762,
0.317073,0.486486,,0.330709,0.485915,,0.358289,0.641667,
0.377049,0.493056,,0.384615,0.234127,,0.289593,0.271845,
0.329502,0.213389,,0.209476,0.227119,,0.238938,0.284698,
0.272727,0.246622,,0.375,0.228412,,0.242678,0.215753,
0.245963,0.160563,,0.442857,0.331522,,0.305556,0.350282,
0.336336,0.299492,,0.47191,0.301136,,0.403226,0.304094,
0.548387,0.333333,,0.195876,0.330275,,0.451187,0.4,
0.458453,0.346939,,0.3,0.349282,,0.218519,0.355422,
0.214575,0.352041,,0.344578,0.345382,,0.196262,0.4375,
0.242857,0.285088,,0.286041,0.341216,,0.365123,0.362007,
0.291262,0.316176,,0.323529,0.149701,,0.336471,0.201465,
0.267735,0.177419,,0.268293,0.217391,,0.345745,0.232955,
0.267241,0.235294,,0.219355,0.254902,,0.313333,0.241636,
0.237288,0.247312,,0.221509,0.251613,,0.22293,0.273292,
0.253247,0.233333,,0.313043,0.483146,,0.317919,0.585714,
0.231752,0.533333,,0.314103,0.147296,,0.362069,0.139733,
0.346154,0.149543,,0.346591,0.321429,,0.320138,0.385593,
0.311688,0.382716,,0.287926,0.185106,,0.362385,0.155388,
0.350993,0.197619,,0.351724,0.260664,,0.278884,0.225627,
0.211538,0.282486,,0.108597,0.065982,,0.380597,0.090756,
0.349315,0.061625,,0.050132,0.29223,,0.095349,0.326531,
0.170455,0.324324,,0.012048,0.311111,,0.336788,0.36646,
0.064267,0.32381,,0.049479,0.371795,,0.277778,0.344186,
0.03207,0.313808,,0.343115,0.27,,0.328125,0.314815,
0.057935,0.286957,,0.242678,0.187399,,0.478947,0.184162,
0.342593,0.158238,,0.291339,0.340249,,0.342975,0.365482,
0.231076,0.317597,,0.42735,0.286232,,0.324675,0.367188,
0.305556,0.326848,,0.301325,0.224599,,0.362963,0.271903,
0.435644,0.25419,,0.297297,0.273684,,0.223404,0.336996,
0.316406,0.263699,,0.335329,0.25,,0.253456,0.336066,
0.337079,0.275168,,0.256281,0.221805,,0.242873,0.233871,
0.355072,0.228374,,0.217391,0.246753,,0.239156,0.255639,
0.260274,0.22963,,0.276982,0.273333,,0.622047,0.28777,
0.238095,0.245283,,0.275292,0.346535,,0.323077,0.460526,
0.239961,0.289256,,0.63986,0.326923,,0.3,0.342657,
0.240443,0.283988,,0.35545,0.24,,0.274725,0.285714,
0.649446,0.270408,,0.28169,0.165673,,0.241736,0.186704,
0.327103,0.159533,,0.241877,0.233918,,0.510073,0.286517,
0.247059,0.243094,,0.215909,0.353909,,0.348485,0.341584,
0.223684,0.299145,,0.475692,0.246575,,0.357724,0.247312,
0.228516,0.225,,0.32567,0.220896,,0.255054,0.21148,
0.466764,0.218391,,0.307317,0.217822,,0.534202,0.248447,
0.333333,0.232323,,0.242038,0.413793,,0.308869,0.415385,
0.33114,0.376623,,0.477654,0.266667,,0.384615,0.316742,
0.248217,0.295833,,0.319892,0.285714,,0.522876,0.379661,
0.474006,0.318182,,0.266055,0.296392,,0.307692,0.302115,
0.325301,0.322188,,0.508108,0.125,,0.124224,0.058824,
0.3125,0.171975,,0.25641,0.318792,,0.167339,0.365639,
0.5,0.304878,,0.083744,0.225225,,0.33657,0.227273,
0.272727,0.205387,,0.17509,0.352113,,0.120666,0.42328,
0.171171,0.361233,,0.347222,0.373239,,0.513072,0.340741,
0.166348,0.393103,,0.115429,0.384106,,0.335689,0.345588,
0.313208,0.4,,0.5232,0.235632,,0.346863,0.287234,
0.12532,0.29588,,0.360129,0.220974,,0.402299,0.26749,
0.518272,0.168539,,0.367589,0.320423,,0.366013,0.348018,
0.299674,0.324444,,0.280488,0.475309,,0.251852,0.54491,
0.302405,0.501567,,0.314917,0.176334,,0.506098,0.16156,
0.285714,0.153409,,0.269663,0.265625,,0.341463,0.425,
0.36,0.330827,,0.570423,0.419847,,0.207373,0.390625,
0.227273,0.375,,0.33871,0.188285,,0.486726,0.22439,
0.470588,0.251185,,0.243781,0.359155,,0.318182,0.357724,
0.292994,0.328571,,0.587156,0.24898,,0.0625,0.257511,
0.279279,0.258893,,0.316742,0.263467,,0.061069,0.243956,
0.436364,0.235521,,0.086614,0.201354,,0.245283,0.177331,
0.308458,0.1552,,0.066667,0.218345,,0.371134,0.235434,
0.063725,0.23913,,0.217391,0.325714,,0.27027,0.33526,
0.079096,0.329193,,0.090909,0.208791,,0.237179,0.178344,
0.215827,0.218009,,0.321678,0.343407,,0.356863,0.410095,
0.086957,0.326923,,0.254335,0.314286,,0.308511,0.34507,
0.315789,0.329268,,0.210983,0.28125,,0.264151,0.349593,
0.328671,0.36747,,0.335878,0.264516,,0.492891,0.22963,
0.238095,0.262238,,0.256318,0.350598,,0.285319,0.31016,
0.324742,0.285714,,0.216718,0.360215,,0.401015,0.326241,
0.229839,0.36646,,0.524229,0.310127,,0.386473,0.39071,
0.176471,0.360902,,0.272059,0.242009,,0.315436,0.308511,
0.421053,0.196532,,0.377119,0.3125,,0.307167,0.322314,
0.242075,0.351266,,0.253333,0.15302,,0.375758,0.181009,
0.36019,0.168798,,0.269129,0.294372,,0.578797,0.345622,
0.316239,0.37037,,0.272,0.494872,,0.065217,0.570637,
0.293785,0.544413,,0.328704,0.254545,,0.082278,0.252252,
0.3,0.268698,,0.492462,0.290404,,0.236111,0.317919,
0.253275,0.339901,,0.087209,0.302083,,0.024887,0.334783,
0.477169,0.315789,,0.154472,0.39881,,0.145582,0.342657,
0.098592,0.325758,,0.025243,0.266234,,0.183042,0.25641,
0.076923,0.308271,,0.170374,0.325843,,0.30814,0.370629,
0.095745,0.23494,,0.179907,0.229333,,0.521429,0.244898,
0.027197,0.26703,,0.368932,0.34632,,0.382716,0.370787,
0.158685,0.289474,,0.445104,0.281385,,0.315534,0.311404,
0.136732,0.212245,,0.388889,0.373494,,0.29902,0.386404,
0.366279,0.337644,,0.279592,0.281532,,0.313131,0.300995,
0.460317,0.236253,,0.387755,0.222222,,0.347368,0.276836,
0.411765,0.256579,,0.326271,0.339286,,0.129032,0.35249,
0.243083,0.295385,,0.222707,0.177966,,0.21374,0.166667,
0.328638,0.168966,,0.206186,0.34816,,0.343284,0.363118,
0.289474,0.304878,,0.270903,0.322086,,0.259259,0.363636,
0.305164,0.284211,,0.323651,0.278626,,0.542373,0.272727,
0.210526,0.229075,,0.238281,0.317881,,0.320061,0.362434,
0.177358,0.305687,,0.506925,0.326848,,0.511628,0.328358,
0.31746,0.317797,,0.321637,0.357827,,0.374269,0.369565,
0.245536,0.298182,,0.427711,0.346154,,0.314286,0.355556,
0.445977,0.320442,,0.270718,0.249258,,0.225806,0.235849,
0.339474,0.24,,0.28777,0.298429,,0.383721,0.283871,
0.471698,0.341969,,0.231023,0.316008,,0.333333,0.369077,
0.348837,0.309829,,0.316742,0.357414,,0.359375,0.317073,
0.296875,0.282297,,0.330409,0.25974,,0.342105,0.268657,
0.212121,0.318396,,0.353234,0.275,,0.219048,0.353191,
0.355932,0.342857,,0.328652,0.263736,,0.326648,0.380435,
0.382911,0.357616,,0.181818,0.376238,,0.238095,0.362069,
0.344444,0.320755,,0.333333,0.303204,,0.616541,0.341927,
0.34188,0.338462,,0.2,0.096939,,0.271845,0.094972,
0.15625,0.058824,,0.441558,0.498507,,0.225275,0.509615,
0.33995,0.432099,,0.301724,0.2,,0.201389,0.223077,
0.181208,0.185294,,0.248756,0.203593,,0.353712,0.223077,
0.422078,0.187311,,0.232877,0.081395,,0.408511,0.14433,
0.237864,0.149533,,0.294606,0.242054,,0.241379,0.245125,
0.25,0.234421,,0.292683,0.284519,,0.513966,0.375691,
0.228916,0.31441,,0.276471,0.328358,,0.645726,0.371901,
0.341667,0.369565,,0.398907,0.258575,,0.146087,0.217765,
0.372694,0.254642,,0.636827,0.089198,,0.049774,0.103832,
0.241379,0.085114,,0.150385,0.074231,,0.069277,0.061648,
0.455696,0.070082,,0.040172,0.094774,,0.263441,0.092683,
0.641112,0.09415,,0.198953,0.33119,,0.228311,0.016282,
0.141895,0.273469,,0.304255,0.495935,,0.317073,0.33945,
0.03882,0.51417,,0.45098,0.259414,,0.234899,0.490196,
0.263441,0.241379,,0.24,0.333333,,0.35,0.29703,
0.236607,0.016349,,0.293706,0.26706,,0.330396,0.324786,
0.45098,0.298329,,0.288538,0.149933,,0.656863,0.291016,
0.258065,0.288107,,0.692308,0.221328,,0.330189,0.118761,
0.375,0.131902,,0.271565,,,0.42735,0.221393,
0.297521,0.214145,,0.434164,,,0.603261,,
0.65942,,,0.554404,,,0.22381,,
0.34472,,,0.202073,,,0.234957,,
0.39576,,,0.173246,,,0.032333,,
0.504717,,,0.026846,,,0.258537,,
0.230769,,,0.242494,,,0.37594,,
0.244838,,,0.388889,,,0.304878,,
0.207627,,,0.253968,,,0.241379,,
0.394558,,,0.225989,,,0.344765,,
0.216216,,,0.350629,,,0.629464,,
0.264438,,,0.577236,,,0.369501,,
0.291362,,,0.316092,,,0.331081,,
0.586207,,,0.269663,,,0.684211,,
0.313609,,,0.673267,,,0.68932,,
0.26455,,,0.676617,,,0.395604,,
0.62069,,,0.281818,,,0.291925,,
0.621277,,,0.304569,,,0.334123,,
0.3125,,,0.305499,,,0.320879,,
0.278846,,,0.296296,,,0.342105,,
0.332594,,,0.307527,,,0.505983,,
0.29128,,,0.466667,,,0.355263,,
0.264344,,,0.394737,,,0.485893,,
0.474419,,,0.453757,,,0.491525,,
0.278195,,,0.455056,,,0.294479,,
0.51462,,,0.224299,,,0.290123,,
0.46875,,,0.224299,,,0.352,,
0.234234,,,0.287263,,,0.344262,,
0.234234,,,0.326389,,,0.339181,,
0.297158,,,0.296482,,,0.5,,
0.338346,,,0.437811,,,0.111258,,
0.275676,,,0.096085,,,0.263566,,
0.409938,,,0.210884,,,0.016043,,
0.119504,,,0.245283,,,0.245614,,
0.160714,,,0.261261,,,0.264624,,
0.061224,,,0.253133,,,0.233918,,
0.263959,,,0.07113,,,0.065217,,
0.175141,,,0.382979,,,0.380342,,
0.112299,,,0.664207,,,0.740909,,
0.345725,,,0.225941,,,0.31383,,
0.651376,,,0.335714,,,0.356589,,
0.246575,,,0.320579,,,0.352113,,
0.312977,,,0.332226,,,0.337037,,
0.306435,,,0.316923,,,0.359431,,
0.280632,,,0.643357,,,0.616,,
0.345324,,,0.328205,,,0.306977,,
0.661765,,,0.318519,,,0.313636,,
0.311404,,,0.276699,,,0.278075,,
0.293651,,,0.477778,,,0.519685,,
0.311111,,,0.316794,,,0.343465,,
0.424528,,,0.447368,,,0.313433,,
0.317744,,,0.301075,,,0.341317,,
0.328571,,,0.218274,,,0.257669,,
0.418994,,,0.302083,,,0.329114,,
0.267081,,,0.323529,,,0.356808,,
0.313725,,,0.47619,,,0.513932,,
0.280788,,,0.540984,,,0.564103,,
0.496951,,,0.352941,,,0.307692,,
0.472727,,,0.257919,,,0.336134,,
0.363636,,,0.290123,,,0.328671,,
0.34434,,,0.420712,,,0.490132,,
0.25625,,,0.282759,,,0.336634,,
0.467262,,,0.319149,,,0.311741,,
0.378049,,,0.228972,,,0.252874,,
0.282686,,,0.056093,,,0.055662,,
0.258258,,,,,,,,
