429_Shared,429_C1,429_C11,424_Shared,424_C1,424_C11,425_Shared,425_C1,425_C11
0.10929,0.266041,,0.197674,0.227477,,0.030965,0.437126,
0.163265,0.187956,,0.411765,0.239609,,0.149738,0.255072,
0.013216,0.140449,,0.185714,0.207792,,0.194487,0.410405,
0.141329,0.253687,,0.29976,0.259414,,0.416107,0.283333,
0.13,0.134021,,0.152815,0.105357,,0.594096,0.450226,
0.221649,0.2375,,0.253456,0.250522,,0.454545,0.320388,
0.339726,0.258523,,0.254545,0.3125,,0.362319,0.384,
0.268041,0.175439,,0.294686,0.202899,,0.219436,0.460377,
0.292276,0.237687,,0.238494,0.19898,,0.313776,0.192246,
0.122727,0.25,,0.25,0.21673,,0.316708,0.42418,
0.221172,0.239482,,0.105882,0.293617,,0.435185,0.353261,
0.220974,0.228571,,0.251029,0.243802,,0.334764,0.297872,
0.28,0.185792,,0.26969,0.170732,,0.477387,0.409922,
0.222603,0.260664,,0.157205,0.266667,,0.218391,0.451754,
0.197531,0.208264,,0.379518,0.275556,,0.294964,0.446352,
0.209302,0.268293,,0.246256,0.21875,,0.394977,0.339623,
0.144737,0.203271,,0.362205,0.265372,,0.221757,0.240741,
0.216606,0.23127,,0.277027,0.267606,,0.564955,0.490196,
0.177686,0.273504,,0.112245,0.203704,,0.416667,0.397351,
0.386635,0.177143,,0.245763,0.253165,,0.623457,0.389908,
0.216389,0.237668,,0.258883,0.250336,,0.38587,0.379195,
0.357542,0.029412,,0.282609,0.030675,,0.318681,0.465347,
0.245283,0.276102,,0.244505,0.257373,,0.295455,0.443396,
0.228188,0.16338,,0.233129,0.143411,,0.379888,0.456897,
0.157895,0.16185,,0.231707,0.132576,,0.38676,0.410292,
0.218254,0.046875,,0.23127,0.219653,,0.387692,0.050633,
0.238854,0.149533,,0.163043,0.23,,0.442568,0.402381,
0.224638,0.222222,,0.41844,0.177966,,0.263736,0.231034,
0.237245,0.211679,,0.184524,0.20068,,0.395604,0.244681,
0.204082,0.186813,,0.177143,0.090489,,0.16,0.109756,
0.25641,0.070696,,0.186047,0.073304,,0.692982,0.246637,
0.109091,0.051267,,0.245098,0.047912,,0.304569,0.418994,
0.348039,0.061765,,0.273504,0.232653,,0.279188,0.371901,
0.193966,0.039251,,0.19685,0.264789,,0.214286,0.292605,
0.207207,0.236111,,0.382979,0.206731,,0.476636,0.105818,
0.227586,0.239709,,0.670283,0.218232,,0.393365,0.07858,
0.292254,0.231618,,0.159226,0.240741,,0.245509,0.106549,
0.241379,0.21118,,0.041451,0.122203,,0.589928,0.436019,
0.191083,0.234783,,0.209877,0.204545,,0.696987,0.41875,
0.33908,0.109501,,0.203125,,,0.167606,0.304598,
0.636229,0.178908,,0.25641,,,0.059048,0.382857,
0.153498,,,0.238095,,,0.313953,0.463849,
0.046791,,,0.223301,,,0.288136,0.099448,
0.204301,,,0.258537,,,0.410714,0.302663,
0.169072,,,0.458333,,,0.269939,,
0.333333,,,0.267717,,,0.441176,,
0.173333,,,0.361502,,,0.360406,,
0.242188,,,0.359116,,,0.836957,,
0.228216,,,0.169231,,,0.423358,,
0.464912,,,0.184127,,,0.555066,,
0.200608,,,0.030055,,,0.679739,,
0.39479,,,0.187135,,,0.317881,,
0.341991,,,0.22449,,,0.224026,,
0.172093,,,0.176471,,,0.047516,,
0.198347,,,0.159011,,,0.303855,,
0.039911,,,0.264591,,,0.372727,,
0.156682,,,0.379032,,,0.317152,,
0.253165,,,0.215947,,,0.298305,,
0.181102,,,0.185629,,,0.41876,,
0.172805,,,0.47644,,,0.68595,,
0.275177,,,0.476684,,,0.434783,,
0.378182,,,0.333333,,,0.344371,,
0.090909,,,0.178344,,,0.825641,,
0.224932,,,0.296496,,,0.831579,,
0.291262,,,0.223776,,,0.444444,,
0.476378,,,0.19403,,,0.343511,,
0.46875,,,0.377734,,,0.375622,,
0.248,,,0.240876,,,0.40708,,
0.222857,,,0.42963,,,0.323155,,
0.238979,,,0.411429,,,0.548913,,
0.242525,,,0.187251,,,0.364286,,
0.196226,,,0.185039,,,0.639241,,
0.352254,,,0.208556,,,0.594286,,
0.294444,,,0.211382,,,0.264205,,
0.363363,,,0.23125,,,0.261364,,
0.322785,,,0.359756,,,0.390244,,
0.171091,,,0.039308,,,0.401869,,
0.16568,,,0.217054,,,0.452703,,
0.230088,,,0.090909,,,0.757895,,
0.208633,,,0.193846,,,0.080838,,
0.205263,,,0.20122,,,0.283688,,
0.330317,,,0.037736,,,0.016722,,
0.03321,,,0.261111,,,0.428571,,
0.150794,,,0.479821,,,0.272472,,
0.2,,,0.190244,,,0.261214,,
0.156757,,,0.25,,,0.072289,,
0.183673,,,0.209243,,,0.427885,,
0.086124,,,0.240664,,,0.824074,,
0.275,,,0.195572,,,0.248848,,
0.422794,,,0.186047,,,0.350427,,
0.240506,,,0.297959,,,0.408257,,
0.234483,,,0.23913,,,0.446903,,
0.233716,,,0.207792,,,0.4,,
0.229927,,,0.377551,,,0.40796,,
0.241935,,,0.245439,,,0.434524,,
0.263514,,,0.3,,,0.405263,,
0.220339,,,0.261146,,,0.367232,,
0.253333,,,0.238889,,,0.452632,,
0.203297,,,0.283784,,,0.407018,,
0.361905,,,0.232044,,,0.381818,,
0.216321,,,0.423841,,,0.459627,,
0.191011,,,0.365714,,,0.333333,,
0.213592,,,0.227723,,,0.289773,,
0.169811,,,0.23913,,,0.412371,,
0.28022,,,0.252964,,,0.568027,,
0.007092,,,0.437984,,,0.759398,,
0.224561,,,0.216981,,,0.422764,,
0.341615,,,0.211896,,,0.421053,,
0.252252,,,0.195965,,,0.456,,
0.242424,,,0.056507,,,0.542662,,
0.264,,,,,,0.446602,,
0.233227,,,,,,0.431452,,
0.358255,,,,,,0.238764,,
0.240602,,,,,,,,
0.222973,,,,,,,,
0.178922,,,,,,,,
